numero_evaluacion,semilla,resultado,exito,colision_estatica,colision_dinamica,fuera_mapa,timeout,pasos_ejecutados,tiempo_navegacion,recompensa_acumulada,longitud_recorrida,distancia_final_meta,eficiencia_navegacion,error_medio_ruta,error_rmse_ruta,error_maximo_ruta,clearance_estatico_minimo,clearance_dinamico_minimo,clearance_total_minimo,clearance_total_promedio,variacion_total_v,variacion_total_omega,esfuerzo_control
81,132080,meta,1,0,0,0,0,186,18.6,276.3919101192898,8.0758459720629,0.4927753538332593,1.0394857988599437,0.12731731446019054,0.14091867804150063,0.2314627014175361,0.23581637586232318,1.5599684652104626,0.23581637586232318,1.1223504298543567,15.223834059078438,47.36770865991711,7.666240842820412
82,132081,meta,1,0,0,0,0,119,11.9,339.1455208966389,8.826283825580846,0.4987569234568983,1.0663980761168352,0.23469432579836946,0.29787999297197854,0.6469887079968397,0.5088314500439135,2.3971546400200845,0.5088314500439135,0.8539204960099346,3.028432514249563,20.236121971718962,8.659261537234372
83,132082,meta,1,0,0,0,0,266,26.6,341.5124198129347,11.896283102764153,0.4996785172257246,1.0528548880163695,0.17111349768230974,0.22559247992500245,0.5561037576531831,0.32202877890870096,1.1770572468473306,0.32202877890870096,0.8673577651336994,15.956536168816964,67.88261519772931,11.653057947275142
84,132083,meta,1,0,0,0,0,214,21.400000000000002,296.073818042196,9.097377702035923,0.49481299073295065,1.0930982540106413,0.09533469735414579,0.13033820976912888,0.30256399043036686,0.31202083754413856,1.218706534351878,0.31202083754413856,0.9029481701401026,7.474785484332384,52.519206117466084,9.539036199175468
85,132084,meta,1,0,0,0,0,268,26.8,502.6280837737644,15.855762123498433,0.49300830663606304,1.0673237782983085,0.14759426415578808,0.17942072844008664,0.4081934225879741,0.3221970780694462,1.4706604983301648,0.3221970780694462,1.0829080264111401,15.20112123660867,71.6351506665349,16.6174205213643
86,132085,meta,1,0,0,0,0,219,21.900000000000002,312.84082749814536,10.200514953921596,0.49893309630621185,1.058597142399812,0.14944405455484636,0.18133114499536324,0.41827897233739364,0.3019647203164735,0.9189039241996998,0.3019647203164735,1.0884335613974403,13.554662542858344,56.65570442974567,10.204186208566625
87,132086,meta,1,0,0,0,0,213,21.3,389.8143251222216,10.785903423720871,0.4983957896758927,1.0613587488050733,0.0963264311953645,0.13528697119123617,0.4143436832044674,0.5021517054153758,1.3036367137954843,0.5021517054153758,0.8833619862479366,9.369740134156705,53.17130607254803,11.258975285664622
88,132087,meta,1,0,0,0,0,355,35.5,297.2542094049342,13.048620774444029,0.49814551365393517,1.0028393648683294,0.2476278362881209,0.3373568502485057,0.9099298199649439,0.33830505884048734,0.8457452356947777,0.33830505884048734,1.0134501610599227,31.011981864027796,97.4540368899703,12.062920230960295
89,132088,meta,1,0,0,0,0,199,19.900000000000002,224.49825499989555,8.547523593774919,0.4959567634467734,1.0938845908799322,0.13904558155633323,0.18481525515318437,0.4004216889346627,0.04700138812217097,0.7307237353644341,0.04700138812217097,1.05244486715236,14.19565113320354,54.14336851537227,7.785330536900654
90,132089,meta,1,0,0,0,0,188,18.8,331.4182463685976,8.996729205338687,0.4996830537624302,1.0670193436565019,0.1202596757793622,0.14784104933919126,0.3438184853911519,0.4763741756105617,1.2303430716158366,0.4763741756105617,1.0879228807044936,13.901589878807844,49.73178869672118,7.97174331523536
91,132090,meta,1,0,0,0,0,182,18.2,196.43801672350813,7.823325886311235,0.4925349455205518,1.0150524744350151,0.258499743286805,0.34730922468760705,0.7644776744601249,0.2874136133526569,1.0378816749617497,0.2874136133526569,1.0466180200440771,12.659074018051228,49.12086835429073,9.708018835012593
92,132091,colision_dinamica,0,0,1,0,0,107,10.700000000000001,-773.6636039799816,6.644743572008912,3.5365325494632547,nan,0.6711098686003588,0.8398242475807096,1.6104148546819743,0.9328513100132064,-0.08240301371212444,-0.08240301371212444,0.45567777100778245,13.938302921131253,29.60099647194147,7.330986805214919
93,132092,colision_dinamica,0,0,1,0,0,116,11.600000000000001,-472.9034933098269,1.672258033896215,9.092987118041409,nan,0.360108492419141,0.42444614923391044,0.641039080121535,0.3659026656705716,-0.006375339123481871,-0.006375339123481871,0.6875649866514002,8.327422496676443,31.029402761161325,1.6717873904548552
94,132093,meta,1,0,0,0,0,231,23.1,326.2671978481515,11.37408303729783,0.492941435016271,1.0791166386638675,0.2206737467490135,0.26187673708475495,0.6087798136068194,0.32272203230222507,1.0956350464364089,0.32272203230222507,0.8913237126653796,16.610502468314625,63.072162799909705,11.116601896350517
95,132094,meta,1,0,0,0,0,197,19.700000000000003,205.20755916653485,8.819624382237615,0.4953471230229039,1.086519289648545,0.10666218512175356,0.1400899460703466,0.40876198160510224,0.4273513289390569,0.8514172133766981,0.4273513289390569,0.9062462204693896,11.316035948497767,50.52846947982907,9.455849915402714
96,132095,meta,1,0,0,0,0,223,22.3,394.9714129205423,12.664159283962492,0.49205567219397595,1.060101142358462,0.12108481316264953,0.17684802730789903,0.5341492815954778,0.3228890590031137,1.2965039866204453,0.3228890590031137,1.0622940051298237,10.903127955035258,61.5423181373626,13.43001221536374
97,132096,meta,1,0,0,0,0,350,35.0,391.31619059596153,13.883381353457851,0.4936376983279471,1.0201374625849344,0.22986529391810917,0.25239662634600213,0.5184031983947794,0.4387455233094203,1.0047177008605743,0.4387455233094203,1.0120054548616684,17.21724790163517,101.04072029460221,14.578173443143818
98,132097,meta,1,0,0,0,0,201,20.1,237.44917198444404,11.167735603793329,0.4994864041973057,1.0653651012363459,0.12096572382558203,0.1504438274185901,0.28291754393995383,0.4783734016661587,0.5053731103629272,0.4783734016661587,1.205123927341571,16.39323965144547,54.06286980882287,11.515703741558427
99,132098,meta,1,0,0,0,0,324,32.4,319.321525982887,15.779899368656991,0.4990978424274767,1.0045703679435782,0.2592304462467875,0.3445612497333322,0.9911265709917907,0.5953974704601865,0.5730693788131644,0.5730693788131644,1.040826794692707,16.00565629075011,79.41174198361112,15.287702342361843
100,132099,timeout,0,0,0,0,1,400,40.0,-411.0613083759782,8.097663090144115,2.3009669141492157,nan,0.13437951967881584,0.15619971211088074,0.4158693967715411,0.17579167923985106,1.1283025964451698,0.17579167923985106,0.5235381702404921,14.766544556617736,123.47658265084027,8.779534949813494
